filename,speech_name,noise_name,realization,SNR
F200709_VACUUM4_inf,F200709,VACUUM,4,inf
F200709_WASHING0_-20,F200709,WASHING,0,-20.0
F200709_WASHING0_-10,F200709,WASHING,0,-10.0
F200709_WASHING0_-5,F200709,WASHING,0,-5.0
F200709_WASHING0_0,F200709,WASHING,0,0.0
F200709_WASHING0_5,F200709,WASHING,0,5.0
F200709_WASHING0_10,F200709,WASHING,0,10.0
F200709_WASHING0_20,F200709,WASHING,0,20.0
F200709_WASHING0_inf,F200709,WASHING,0,inf
F200709_WASHING1_-20,F200709,WASHING,1,-20.0
F200709_WASHING1_-10,F200709,WASHING,1,-10.0
F200709_WASHING1_-5,F200709,WASHING,1,-5.0
F200709_WASHING1_0,F200709,WASHING,1,0.0
F200709_WASHING1_5,F200709,WASHING,1,5.0
F200709_WASHING1_10,F200709,WASHING,1,10.0
F200709_WASHING1_20,F200709,WASHING,1,20.0
F200709_WASHING1_inf,F200709,WASHING,1,inf
F200709_WASHING2_-20,F200709,WASHING,2,-20.0
F200709_WASHING2_-10,F200709,WASHING,2,-10.0
F200709_WASHING2_-5,F200709,WASHING,2,-5.0
F200709_WASHING2_0,F200709,WASHING,2,0.0
F200709_WASHING2_5,F200709,WASHING,2,5.0
F200709_WASHING2_10,F200709,WASHING,2,10.0
F200709_WASHING2_20,F200709,WASHING,2,20.0
F200709_WASHING2_inf,F200709,WASHING,2,inf
F200709_WASHING3_-20,F200709,WASHING,3,-20.0
F200709_WASHING3_-10,F200709,WASHING,3,-10.0
F200709_WASHING3_-5,F200709,WASHING,3,-5.0
F200709_WASHING3_0,F200709,WASHING,3,0.0
F200709_WASHING3_5,F200709,WASHING,3,5.0
F200709_WASHING3_10,F200709,WASHING,3,10.0
F200709_WASHING3_20,F200709,WASHING,3,20.0
F200709_WASHING3_inf,F200709,WASHING,3,inf
F200709_WASHING4_-20,F200709,WASHING,4,-20.0
F200709_WASHING4_-10,F200709,WASHING,4,-10.0
F200709_WASHING4_-5,F200709,WASHING,4,-5.0
F200709_WASHING4_0,F200709,WASHING,4,0.0
F200709_WASHING4_5,F200709,WASHING,4,5.0
F200709_WASHING4_10,F200709,WASHING,4,10.0
F200709_WASHING4_20,F200709,WASHING,4,20.0
F200709_WASHING4_inf,F200709,WASHING,4,inf
F200710_SNOW0_-20,F200710,SNOW,0,-20.0
F200710_SNOW0_-10,F200710,SNOW,0,-10.0
F200710_SNOW0_-5,F200710,SNOW,0,-5.0
F200710_SNOW0_0,F200710,SNOW,0,0.0
F200710_SNOW0_5,F200710,SNOW,0,5.0
F200710_SNOW0_10,F200710,SNOW,0,10.0
F200710_SNOW0_20,F200710,SNOW,0,20.0
F200710_SNOW0_inf,F200710,SNOW,0,inf
F200710_SNOW1_-20,F200710,SNOW,1,-20.0
F200710_SNOW1_-10,F200710,SNOW,1,-10.0
F200710_SNOW1_-5,F200710,SNOW,1,-5.0
F200710_SNOW1_0,F200710,SNOW,1,0.0
F200710_SNOW1_5,F200710,SNOW,1,5.0
F200710_SNOW1_10,F200710,SNOW,1,10.0
F200710_SNOW1_20,F200710,SNOW,1,20.0
F200710_SNOW1_inf,F200710,SNOW,1,inf
F200710_SNOW2_-20,F200710,SNOW,2,-20.0
F200710_SNOW2_-10,F200710,SNOW,2,-10.0
F200710_SNOW2_-5,F200710,SNOW,2,-5.0
F200710_SNOW2_0,F200710,SNOW,2,0.0
F200710_SNOW2_5,F200710,SNOW,2,5.0
F200710_SNOW2_10,F200710,SNOW,2,10.0
F200710_SNOW2_20,F200710,SNOW,2,20.0
F200710_SNOW2_inf,F200710,SNOW,2,inf
F200710_SNOW3_-20,F200710,SNOW,3,-20.0
F200710_SNOW3_-10,F200710,SNOW,3,-10.0
F200710_SNOW3_-5,F200710,SNOW,3,-5.0
F200710_SNOW3_0,F200710,SNOW,3,0.0
F200710_SNOW3_5,F200710,SNOW,3,5.0
F200710_SNOW3_10,F200710,SNOW,3,10.0
F200710_SNOW3_20,F200710,SNOW,3,20.0
F200710_SNOW3_inf,F200710,SNOW,3,inf
F200710_SNOW4_-20,F200710,SNOW,4,-20.0
F200710_SNOW4_-10,F200710,SNOW,4,-10.0
F200710_SNOW4_-5,F200710,SNOW,4,-5.0
F200710_SNOW4_0,F200710,SNOW,4,0.0
F200710_SNOW4_5,F200710,SNOW,4,5.0
F200710_SNOW4_10,F200710,SNOW,4,10.0
F200710_SNOW4_20,F200710,SNOW,4,20.0
F200710_SNOW4_inf,F200710,SNOW,4,inf
F200710_VACUUM0_-20,F200710,VACUUM,0,-20.0
F200710_VACUUM0_-10,F200710,VACUUM,0,-10.0
F200710_VACUUM0_-5,F200710,VACUUM,0,-5.0
F200710_VACUUM0_0,F200710,VACUUM,0,0.0
F200710_VACUUM0_5,F200710,VACUUM,0,5.0
F200710_VACUUM0_10,F200710,VACUUM,0,10.0
F200710_VACUUM0_20,F200710,VACUUM,0,20.0
F200710_VACUUM0_inf,F200710,VACUUM,0,inf
F200710_VACUUM1_-20,F200710,VACUUM,1,-20.0
F200710_VACUUM1_-10,F200710,VACUUM,1,-10.0
F200710_VACUUM1_-5,F200710,VACUUM,1,-5.0
F200710_VACUUM1_0,F200710,VACUUM,1,0.0
F200710_VACUUM1_5,F200710,VACUUM,1,5.0
F200710_VACUUM1_10,F200710,VACUUM,1,10.0
F200710_VACUUM1_20,F200710,VACUUM,1,20.0
F200710_VACUUM1_inf,F200710,VACUUM,1,inf
F200710_VACUUM2_-20,F200710,VACUUM,2,-20.0
F200710_VACUUM2_-10,F200710,VACUUM,2,-10.0
F200710_VACUUM2_-5,F200710,VACUUM,2,-5.0
F200710_VACUUM2_0,F200710,VACUUM,2,0.0
F200710_VACUUM2_5,F200710,VACUUM,2,5.0
F200710_VACUUM2_10,F200710,VACUUM,2,10.0
F200710_VACUUM2_20,F200710,VACUUM,2,20.0
F200710_VACUUM2_inf,F200710,VACUUM,2,inf
F200710_VACUUM3_-20,F200710,VACUUM,3,-20.0
F200710_VACUUM3_-10,F200710,VACUUM,3,-10.0
F200710_VACUUM3_-5,F200710,VACUUM,3,-5.0
F200710_VACUUM3_0,F200710,VACUUM,3,0.0
F200710_VACUUM3_5,F200710,VACUUM,3,5.0
F200710_VACUUM3_10,F200710,VACUUM,3,10.0
F200710_VACUUM3_20,F200710,VACUUM,3,20.0
F200710_VACUUM3_inf,F200710,VACUUM,3,inf
F200710_VACUUM4_-20,F200710,VACUUM,4,-20.0
F200710_VACUUM4_-10,F200710,VACUUM,4,-10.0
F200710_VACUUM4_-5,F200710,VACUUM,4,-5.0
F200710_VACUUM4_0,F200710,VACUUM,4,0.0
F200710_VACUUM4_5,F200710,VACUUM,4,5.0
F200710_VACUUM4_10,F200710,VACUUM,4,10.0
F200710_VACUUM4_20,F200710,VACUUM,4,20.0
F200710_VACUUM4_inf,F200710,VACUUM,4,inf
F200710_WASHING0_-20,F200710,WASHING,0,-20.0
F200710_WASHING0_-10,F200710,WASHING,0,-10.0
F200710_WASHING0_-5,F200710,WASHING,0,-5.0
F200710_WASHING0_0,F200710,WASHING,0,0.0
F200710_WASHING0_5,F200710,WASHING,0,5.0
F200710_WASHING0_10,F200710,WASHING,0,10.0
F200710_WASHING0_20,F200710,WASHING,0,20.0
F200710_WASHING0_inf,F200710,WASHING,0,inf
F200710_WASHING1_-20,F200710,WASHING,1,-20.0
F200710_WASHING1_-10,F200710,WASHING,1,-10.0
F200710_WASHING1_-5,F200710,WASHING,1,-5.0
F200710_WASHING1_0,F200710,WASHING,1,0.0
F200710_WASHING1_5,F200710,WASHING,1,5.0
F200710_WASHING1_10,F200710,WASHING,1,10.0
F200710_WASHING1_20,F200710,WASHING,1,20.0
F200710_WASHING1_inf,F200710,WASHING,1,inf
F200710_WASHING2_-20,F200710,WASHING,2,-20.0
F200710_WASHING2_-10,F200710,WASHING,2,-10.0
F200710_WASHING2_-5,F200710,WASHING,2,-5.0
F200710_WASHING2_0,F200710,WASHING,2,0.0
F200710_WASHING2_5,F200710,WASHING,2,5.0
F200710_WASHING2_10,F200710,WASHING,2,10.0
F200710_WASHING2_20,F200710,WASHING,2,20.0
F200710_WASHING2_inf,F200710,WASHING,2,inf
F200710_WASHING3_-20,F200710,WASHING,3,-20.0
F200710_WASHING3_-10,F200710,WASHING,3,-10.0
F200710_WASHING3_-5,F200710,WASHING,3,-5.0
F200710_WASHING3_0,F200710,WASHING,3,0.0
F200710_WASHING3_5,F200710,WASHING,3,5.0
F200710_WASHING3_10,F200710,WASHING,3,10.0
F200710_WASHING3_20,F200710,WASHING,3,20.0
F200710_WASHING3_inf,F200710,WASHING,3,inf
F200710_WASHING4_-20,F200710,WASHING,4,-20.0
F200710_WASHING4_-10,F200710,WASHING,4,-10.0
F200710_WASHING4_-5,F200710,WASHING,4,-5.0
F200710_WASHING4_0,F200710,WASHING,4,0.0
F200710_WASHING4_5,F200710,WASHING,4,5.0
F200710_WASHING4_10,F200710,WASHING,4,10.0
F200710_WASHING4_20,F200710,WASHING,4,20.0
F200710_WASHING4_inf,F200710,WASHING,4,inf
